Unnamed: 0,Doll_name,Link,Picture_link,Number_of_bids,Minimum_bid,Final_price,Estimated_price_range_min,Estimated_price_range_max,final_tags
651,Lot Of 2: French Dolls.,http://auctions.morphyauctions.com/Lot_Of_2__French_Dolls_-LOT246384.aspx,https://auctions.morphyauctions.com/ItemImages/000246/16320543_1_sm.jpeg,21,650,0,2500,3500,16320543_
3129,Lot of 17: Travel Dolls.,http://auctions.morphyauctions.com/Lot_of_17__Travel_Dolls___________________________-LOT108093.aspx,https://auctions.morphyauctions.com/ItemImages/000108/108093a_sm.jpeg,1,12,11.8,50,100,108093a_
2429,Lot of 6: Porcelain Artist Dolls.,http://auctions.morphyauctions.com/Lot_of_6__Porcelain_Artist_Dolls__________________-LOT143108.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143108a_sm.jpeg,1,5,11.8,20,50,143108a_
2497,Lot of 2: Vinyl Ashton-Drake Artist Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Vinyl_Ashton_Drake_Artist_Dolls_________-LOT143105.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143105a_sm.jpeg,1,5,11.8,20,50,143105a_
2861,Lot of 3: Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Dolls___________________________________-LOT112132.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112132a_sm.jpeg,1,12,11.8,50,80,112132a_
2830,Lot of 2: Boxed Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Boxed_Dolls_____________________________-LOT112155.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112155a_sm.jpeg,1,12,11.8,50,80,112155a_
2862,Lot of 2: African American Child Dolls.,http://auctions.morphyauctions.com/Lot_of_2__African_American_Child_Dolls____________-LOT112149.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112149a_sm.jpeg,1,17,11.8,70,150,112149a_
2499,Lot of 3: Large Vinyl Artist Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Large_Vinyl_Artist_Dolls________________-LOT143112.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143112a_sm.jpeg,1,12,11.8,50,100,143112a_
2864,Lot of 3: Modern Artist Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Modern_Artist_Dolls_____________________-LOT111428.aspx,https://auctions.morphyauctions.com/ItemImages/000111/111428a_sm.jpeg,1,25,11.8,100,200,111428a_
2502,Lot of 4: Vinyl Artist Dolls by Zook.,http://auctions.morphyauctions.com/Lot_of_4__Vinyl_Artist_Dolls_by_Zook______________-LOT143116.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143116a_sm.jpeg,1,5,11.8,20,50,143116a_
2375,Lot of 16: Assorted Dolls of Various Materials.,http://auctions.morphyauctions.com/Lot_of_16__Assorted_Dolls_of_Various_Materials____-LOT149013.aspx,https://auctions.morphyauctions.com/ItemImages/000149/149013a_sm.jpeg,1,6,11.8,25,50,149013a_
2628,Lot of 3: Antique Wood Chairs.,http://auctions.morphyauctions.com/Lot_of_3__Antique_Wood_Chairs_____________________-LOT115047.aspx,https://auctions.morphyauctions.com/ItemImages/000115/115047a_sm.jpeg,1,10,12,40,80,115047a_
2684,Lot of 5: Pittsburgh Original Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Pittsburgh_Original_Dolls_______________-LOT117279.aspx,https://auctions.morphyauctions.com/ItemImages/000117/117279a_sm.jpeg,1,25,12,100,300,117279a_
2458,Wooden Doll Cedar Chest.,http://auctions.morphyauctions.com/Wooden_Doll_Cedar_Chest___________________________-LOT144326.aspx,https://auctions.morphyauctions.com/ItemImages/000144/144326a_sm.jpeg,1,12,12,50,100,144326a_
1186,Lot of 3: Antique China Head Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Antique_China_Head_Dolls________________-LOT220960.aspx,https://auctions.morphyauctions.com/ItemImages/000220/220960a_sm.jpeg,1,12,12,50,75,220960a_
2414,Lot of 4: Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Dolls___________________________________-LOT143121.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143121a_sm.jpeg,1,5,12,20,50,143121a_
2416,Lof of 4: Cabbage Patch Dolls.,http://auctions.morphyauctions.com/Lof_of_4__Cabbage_Patch_Dolls_____________________-LOT143130.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143130a_sm.jpeg,1,5,12,20,40,143130a_
1187,Lot of 7: Antique China Dolls & Heads.,http://auctions.morphyauctions.com/Lot_of_7__Antique_China_Dolls___Heads_____________-LOT220961.aspx,https://auctions.morphyauctions.com/ItemImages/000220/220961a_sm.jpeg,1,6,12,25,50,220961a_
3084,Large Lot of Bisque & China Reproduction Parts.,http://auctions.morphyauctions.com/Large_Lot_of_Bisque___China_Reproduction_Parts____-LOT107273.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107273a_sm.jpeg,1,25,12,100,200,107273a_
3130,Lot of 3: Oriental Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Oriental_Dolls__________________________-LOT108094.aspx,https://auctions.morphyauctions.com/ItemImages/000108/108094a_sm.jpeg,1,12,12,50,100,108094a_
2494,Lot of 5: Vinyl Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Vinyl_Dolls_____________________________-LOT143090.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143090a_sm.jpeg,1,12,12,50,100,143090a_
2492,Lot of 5: Vinyl Boxed Effanbee Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Vinyl_Boxed_Effanbee_Dolls______________-LOT143085.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143085a_sm.jpeg,1,5,12,20,50,143085a_
2465,Lot of Ephemera.,http://auctions.morphyauctions.com/Lot_of_Ephemera___________________________________-LOT140812.aspx,https://auctions.morphyauctions.com/ItemImages/000140/140812a_sm.jpeg,1,6,12,25,50,140812a_
2411,Lof of 5: Artist & Reproduction Porcelain Dolls.,http://auctions.morphyauctions.com/Lof_of_5__Artist___Reproduction_Porcelain_Dolls___-LOT143104.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143104a_sm.jpeg,1,12,12,50,100,143104a_
2408,Lot of 8: Dolls.,http://auctions.morphyauctions.com/Lot_of_8__Dolls___________________________________-LOT143093.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143093a_sm.jpeg,1,12,12,50,100,143093a_
2500,Lot of 6: Vinyl Artist Dolls.,http://auctions.morphyauctions.com/Lot_of_6__Vinyl_Artist_Dolls______________________-LOT143114.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143114a_sm.jpeg,1,5,12,20,50,143114a_
2501,Lot of 4: Vinyl Artist Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Vinyl_Artist_Dolls______________________-LOT143115.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143115a_sm.jpeg,1,5,12,20,40,143115a_
2507,Lot of 4: Vinyl Artist Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Vinyl_Artist_Dolls______________________-LOT143141.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143141a_sm.jpeg,1,5,12,20,30,143141a_
2475,Lot of 2: Wooden Doll Swings.,http://auctions.morphyauctions.com/Lot_of_2__Wooden_Doll_Swings______________________-LOT143145.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143145a_sm.jpeg,1,5,12,20,50,143145a_
2509,Lot of 5: Large Vintage Vinyl Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Large_Vintage_Vinyl_Dolls_______________-LOT143081.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143081a_sm.jpeg,1,12,12,50,100,143081a_
1195,"MIB 1985 Porcelain Enesco ""Mime"" Doll.",http://auctions.morphyauctions.com/MIB_1985_Porcelain_Enesco__Mime__Doll_____________-LOT218459.aspx,https://auctions.morphyauctions.com/ItemImages/000218/218459a_sm.jpeg,1,6,12,25,50,218459a_
2488,Lot of 5: Vinyl Large Fashion Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Vinyl_Large_Fashion_Dolls_______________-LOT143079.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143079a_sm.jpeg,1,12,12,50,80,143079a_
2487,Lot of 20: Early Magazine Ad Sheets.,http://auctions.morphyauctions.com/Lot_of_20__Early_Magazine_Ad_Sheets_______________-LOT140819.aspx,https://auctions.morphyauctions.com/ItemImages/000140/140819a_sm.jpeg,1,2,12,10,20,140819a_
2873,Lot of 7: Santas & Trikes.,http://auctions.morphyauctions.com/Lot_of_7__Santas___Trikes_________________________-LOT112159.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112159a_sm.jpeg,1,5,12,20,40,112159a_
2478,Lot of 4: Pieces of Doll Furniture.,http://auctions.morphyauctions.com/Lot_of_4__Pieces_of_Doll_Furniture________________-LOT143148.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143148a_sm.jpeg,1,5,12,20,50,143148a_
2477,Lot of 3: Items.,http://auctions.morphyauctions.com/Lot_of_3__Items___________________________________-LOT143147.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143147a_sm.jpeg,1,5,12,20,50,143147a_
2490,Lot of 4: All Vinyl Dolls.,http://auctions.morphyauctions.com/Lot_of_4__All_Vinyl_Dolls_________________________-LOT143083.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143083a_sm.jpeg,1,12,12,50,100,143083a_
3095,Lot of 3: Character Baby Doll Heads.,http://auctions.morphyauctions.com/Lot_of_3__Character_Baby_Doll_Heads_______________-LOT107315.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107315a_sm.jpeg,1,17,12,70,125,107315a_
2587,Lot of 8: Small Figures.,http://auctions.morphyauctions.com/Lot_of_8__Small_Figures___________________________-LOT114513.aspx,https://auctions.morphyauctions.com/ItemImages/000114/114513a_sm.jpeg,1,5,12.1,20,40,114513a_
2604,Large Lot of Fabric.,http://auctions.morphyauctions.com/Large_Lot_of_Fabric_______________________________-LOT115043.aspx,https://auctions.morphyauctions.com/ItemImages/000115/115043a_sm.jpeg,1,12,12.1,50,150,115043a_
3160,Lot of 3: Artist Repro Bisque Child Baby Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Artist_Repro_Bisque_Child_Baby_Dolls____-LOT107360.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107360a_sm.jpeg,1,20,12.1,80,125,107360a_
3200,Bohem Madonna with Two Angels.,http://auctions.morphyauctions.com/Bohem_Madonna_with_Two_Angels_____________________-LOT108101.aspx,https://auctions.morphyauctions.com/ItemImages/000108/108101a_sm.jpeg,1,12,12.3,50,100,108101a_
3179,Lot of 6: Doll Books.,http://auctions.morphyauctions.com/Lot_of_6__Doll_Books______________________________-LOT107359.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107359a_sm.jpeg,1,10,12.3,40,80,107359a_
2412,Lot of 5: Porcelain Artist Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Porcelain_Artist_Dolls__________________-LOT143117.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143117a_sm.jpeg,1,5,23.6,20,30,143117a_
3188,Lot of  Artist & Reproduction Dolls & Parts.,http://auctions.morphyauctions.com/Lot_of__Artist___Reproduction_Dolls___Parts_______-LOT105410.aspx,https://auctions.morphyauctions.com/ItemImages/000105/105410a_sm.jpeg,1,12,23.6,50,100,105410a_
3119,Porcelain Chatty Cathy Doll in Box.,http://auctions.morphyauctions.com/Porcelain_Chatty_Cathy_Doll_in_Box________________-LOT106666.aspx,https://auctions.morphyauctions.com/ItemImages/000106/106666a_sm.jpeg,1,20,23.6,80,125,106666a_
2998,Lot of 2: Tea Pot Caddy Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Tea_Pot_Caddy_Dolls_____________________-LOT108100.aspx,https://auctions.morphyauctions.com/ItemImages/000108/108100a_sm.jpeg,1,12,23.6,50,100,108100a_
3148,Lot of 3: Reproduction Bodies For Bisque Heads.,http://auctions.morphyauctions.com/Lot_of_3__Reproduction_Bodies_For_Bisque_Heads____-LOT107306.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107306a_sm.jpeg,1,17,23.6,70,150,107306a_
2428,Lot of 6: Porcelain Artist Dolls.,http://auctions.morphyauctions.com/Lot_of_6__Porcelain_Artist_Dolls__________________-LOT143106.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143106a_sm.jpeg,1,12,23.6,50,100,143106a_
2601,Lot of Doll Clothing Patterns.,http://auctions.morphyauctions.com/Lot_of_Doll_Clothing_Patterns_____________________-LOT115040.aspx,https://auctions.morphyauctions.com/ItemImages/000115/115040a_sm.jpeg,1,12,23.6,50,100,115040a_
2657,Lot of 22: Doll Books.,http://auctions.morphyauctions.com/Lot_of_22__Doll_Books_____________________________-LOT115056.aspx,https://auctions.morphyauctions.com/ItemImages/000115/115056a_sm.jpeg,1,25,23.6,100,200,115056a_
3096,Lot of Assorted Japanese China Heads.,http://auctions.morphyauctions.com/Lot_of_Assorted_Japanese_China_Heads______________-LOT107316.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107316a_sm.jpeg,1,12,23.6,50,100,107316a_
2731,Lot of 2: Small Bisque Head Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Small_Bisque_Head_Dolls_________________-LOT110901.aspx,https://auctions.morphyauctions.com/ItemImages/000110/110901a_sm.jpeg,1,12,23.6,50,100,110901a_
2674,Lot of 4: Artist Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Artist_Dolls____________________________-LOT117270.aspx,https://auctions.morphyauctions.com/ItemImages/000117/117270a_sm.jpeg,1,25,24,100,200,117270a_
2685,Lot of 3: Composition Reproduction Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Composition_Reproduction_Dolls__________-LOT117281.aspx,https://auctions.morphyauctions.com/ItemImages/000117/117281a_sm.jpeg,1,25,24,100,300,117281a_
2690,Lot of 4: Character Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Character_Dolls_________________________-LOT117288.aspx,https://auctions.morphyauctions.com/ItemImages/000117/117288a_sm.jpeg,1,25,24,100,300,117288a_
2442,Lot of 2: Bisque Head Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Bisque_Head_Dolls_______________________-LOT144338.aspx,https://auctions.morphyauctions.com/ItemImages/000144/144338a_sm.jpeg,1,12,24,50,80,144338a_
2672,Lot of 7: Artist Dolls.,http://auctions.morphyauctions.com/Lot_of_7__Artist_Dolls____________________________-LOT117268.aspx,https://auctions.morphyauctions.com/ItemImages/000117/117268a_sm.jpeg,1,25,24,100,200,117268a_
2464,'Lot of 2: Boyd''s Santa Bear & Cloth.',http://auctions.morphyauctions.com/Lot_of_2__Boyd_s_Santa_Bear___Cloth_______________-LOT143158.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143158a_sm.jpeg,1,5,24,20,50,143158a_
2730,Lot of 2: German Dolls.,http://auctions.morphyauctions.com/Lot_of_2__German_Dolls____________________________-LOT110900.aspx,https://auctions.morphyauctions.com/ItemImages/000110/110900a_sm.jpeg,1,10,24,40,80,110900a_
2541,Lot of 9: Assorted Composition & Plastic Dolls.,http://auctions.morphyauctions.com/Lot_of_9__Assorted_Composition___Plastic_Dolls____-LOT135869.aspx,https://auctions.morphyauctions.com/ItemImages/000135/135869a_sm.jpeg,2,6,24,25,50,135869a_
2673,Lot of 6: Artist Dolls.,http://auctions.morphyauctions.com/Lot_of_6__Artist_Dolls____________________________-LOT117269.aspx,https://auctions.morphyauctions.com/ItemImages/000117/117269a_sm.jpeg,1,25,24,100,200,117269a_
2422,Lot of 2: Cloth Body Baby Doll & Porcelain Baby.,http://auctions.morphyauctions.com/Lot_of_2__Cloth_Body_Baby_Doll___Porcelain_Baby___-LOT144334.aspx,https://auctions.morphyauctions.com/ItemImages/000144/144334a_sm.jpeg,2,6,24,25,50,144334a_
2493,Lot of 5: Vinyl Shirley Temple Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Vinyl_Shirley_Temple_Dolls______________-LOT143086.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143086a_sm.jpeg,1,25,24,100,200,143086a_
2774,Lot of 3: Assorted Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Assorted_Dolls__________________________-LOT110903.aspx,https://auctions.morphyauctions.com/ItemImages/000110/110903a_sm.jpeg,2,10,24,40,80,110903a_
2512,Lot of 4: Vintage Bride Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Vintage_Bride_Dolls_____________________-LOT143098.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143098a_sm.jpeg,1,12,24,50,80,143098a_
2871,Lot of 12: Glass Domes & Cases.,http://auctions.morphyauctions.com/Lot_of_12__Glass_Domes___Cases____________________-LOT112138.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112138a_sm.jpeg,2,10,24,40,80,112138a_
2870,Lot of 6: Doll Books & Accessories.,http://auctions.morphyauctions.com/Lot_of_6__Doll_Books___Accessories________________-LOT112121.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112121a_sm.jpeg,1,17,24,70,125,112121a_
3205,Lot of Assorted Miniature Doll Furniture.,http://auctions.morphyauctions.com/Lot_of_Assorted_Miniature_Doll_Furniture__________-LOT107285.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107285a_sm.jpeg,1,37,24,150,300,107285a_
3202,'"''""Lot of 2: """"Don''''t Be Greedy"""" Bisque Figurines.""''"',http://auctions.morphyauctions.com/Lot_of_2___Don_t_Be_Greedy__Bisque_Figurines______-LOT105440.aspx,https://auctions.morphyauctions.com/ItemImages/000105/105440a_sm.jpeg,2,10,24,40,60,105440a_
3157,Lot of 4: Artist Originals by La Motte.,http://auctions.morphyauctions.com/Lot_of_4__Artist_Originals_by_La_Motte____________-LOT107356.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107356a_sm.jpeg,1,20,24,80,150,107356a_
2832,Lot of 5: Yieldhouse Dolls & Kits.,http://auctions.morphyauctions.com/Lot_of_5__Yieldhouse_Dolls___Kits_________________-LOT112157.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112157a_sm.jpeg,1,12,24,50,80,112157a_
2476,Lot of 2: Vintage Metal Doll Furniture.,http://auctions.morphyauctions.com/Lot_of_2__Vintage_Metal_Doll_Furniture____________-LOT143146.aspx,https://auctions.morphyauctions.com/ItemImages/000143/143146a_sm.jpeg,1,2,24,10,30,143146a_
3145,Artist Reproduction All Bisque Doll.,http://auctions.morphyauctions.com/Artist_Reproduction_All_Bisque_Doll_______________-LOT107300.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107300a_sm.jpeg,1,20,24,80,125,107300a_
3143,Lot of Baby Bodies & Parts For Bisque Heads.,http://auctions.morphyauctions.com/Lot_of_Baby_Bodies___Parts_For_Bisque_Heads_______-LOT107289.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107289a_sm.jpeg,1,17,24,70,100,107289a_
3138,Lot of 5: Bisque Artist Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Bisque_Artist_Dolls_____________________-LOT107279.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107279a_sm.jpeg,1,12,24,50,100,107279a_
3137,Lot of 4: Artist Bisque Head Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Artist_Bisque_Head_Dolls________________-LOT107278.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107278a_sm.jpeg,1,17,24,70,100,107278a_
2831,Lot of 3: Yield House Dressed Dolls from Kits.,http://auctions.morphyauctions.com/Lot_of_3__Yield_House_Dressed_Dolls_from_Kits_____-LOT112156.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112156a_sm.jpeg,1,10,24,40,60,112156a_
3110,German Ball Jointed Body.,http://auctions.morphyauctions.com/German_Ball_Jointed_Body__________________________-LOT107370.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107370a_sm.jpeg,1,12,24,50,100,107370a_
3048,Lot of 6: Assorted Dolls.,http://auctions.morphyauctions.com/Lot_of_6__Assorted_Dolls__________________________-LOT106650.aspx,https://auctions.morphyauctions.com/ItemImages/000106/106650a_sm.jpeg,1,20,24,80,125,106650a_
2622,Lot of Santa Items.,http://auctions.morphyauctions.com/Lot_of_Santa_Items________________________________-LOT114516.aspx,https://auctions.morphyauctions.com/ItemImages/000114/114516a_sm.jpeg,1,25,24,100,200,114516a_
2819,Lot of 3: Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Dolls___________________________________-LOT112489.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112489a_sm.jpeg,1,7,24,30,60,112489a_
2724,Indonesian Puppet & Japanese Doll.,http://auctions.morphyauctions.com/Indonesian_Puppet___Japanese_Doll_________________-LOT117250.aspx,https://auctions.morphyauctions.com/ItemImages/000117/117250a_sm.jpeg,1,5,24.2,20,50,117250a_
3201,Lot of 7: Contemporary Dolls.,http://auctions.morphyauctions.com/Lot_of_7__Contemporary_Dolls______________________-LOT108102.aspx,https://auctions.morphyauctions.com/ItemImages/000108/108102a_sm.jpeg,1,12,24.2,50,100,108102a_
2623,Lot of 5: Assorted Holiday Items.,http://auctions.morphyauctions.com/Lot_of_5__Assorted_Holiday_Items__________________-LOT114518.aspx,https://auctions.morphyauctions.com/ItemImages/000114/114518a_sm.jpeg,1,25,24.6,100,150,114518a_
2872,Lot of 5: Dollhouse Dolls & Dollhouse Accessories,http://auctions.morphyauctions.com/Lot_of_5__Dollhouse_Dolls___Dollhouse_Accessories_-LOT112154.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112154a_sm.jpeg,1,12,24.6,50,80,112154a_
2984,Lot of 6: Kewpie & Skootles Dolls.,http://auctions.morphyauctions.com/Lot_of_6__Kewpie___Skootles_Dolls_________________-LOT106656.aspx,https://auctions.morphyauctions.com/ItemImages/000106/106656a_sm.jpeg,1,20,24.6,80,150,106656a_
3212,Winnie The Walking & Talking Doll In Box.,http://auctions.morphyauctions.com/Winnie_The_Walking___Talking_Doll_In_Box__________-LOT106247.aspx,https://auctions.morphyauctions.com/ItemImages/000106/106247a_sm.jpeg,1,17,24.6,70,150,106247a_
2683,Lot of 3: Collectible Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Collectible_Dolls_______________________-LOT117278.aspx,https://auctions.morphyauctions.com/ItemImages/000117/117278a_sm.jpeg,1,25,24.6,100,200,117278a_
3041,Lot of 4: Effanbee Movie Star Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Effanbee_Movie_Star_Dolls_______________-LOT106636.aspx,https://auctions.morphyauctions.com/ItemImages/000106/106636a_sm.jpeg,1,20,24.6,80,150,106636a_
2729,Lot of 2: Papier Mache Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Papier_Mache_Dolls______________________-LOT110902.aspx,https://auctions.morphyauctions.com/ItemImages/000110/110902a_sm.jpeg,1,20,24.6,80,150,110902a_
4004,Painted Red Folk Art Chair and 3 Cradles.,http://auctions.morphyauctions.com/Painted_Red_Folk_Art_Chair_and_3_Cradles__________-LOT31928.aspx,https://auctions.morphyauctions.com/ItemImages/000031/31928a_sm.jpeg,1,37,28.75,150,200,31928a_
4151,Lot of 2: Barbie Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Barbie_Dolls____________________________-LOT30900.aspx,https://auctions.morphyauctions.com/ItemImages/000030/30900a_sm.jpeg,1,31,28.75,125,150,30900a_
4242,Merrill Pink Prom Twins Paper Dolls Set.,http://auctions.morphyauctions.com/Merrill_Pink_Prom_Twins_Paper_Dolls_Set___________-LOT33049.aspx,https://auctions.morphyauctions.com/ItemImages/000033/33049a_sm.jpeg,1,25,28.75,100,200,33049a_
4459,Doll Reclining/Fainting Chair.,http://auctions.morphyauctions.com/Doll_Reclining_Fainting_Chair_____________________-LOT24876.aspx,https://auctions.morphyauctions.com/ItemImages/000024/24876a_sm.jpeg,1,25,28.75,100,200,24876a_
4392,Lot of 2: Bisque Items.,http://auctions.morphyauctions.com/Lot_of_2__Bisque_Items____________________________-LOT26454.aspx,https://auctions.morphyauctions.com/ItemImages/000026/26454a_sm.jpeg,1,25,28.75,100,150,26454a_
2396,1950s Ideal Vinyl Shirley Temple Doll.,http://auctions.morphyauctions.com/1950s_Ideal_Vinyl_Shirley_Temple_Doll_____________-LOT149597.aspx,https://auctions.morphyauctions.com/ItemImages/000149/149597a_sm.jpeg,1,12,29.5,50,75,149597a_
2391,Lot of 4: Vintage Madame Alexander Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Vintage_Madame_Alexander_Dolls__________-LOT148955.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148955a_sm.jpeg,1,12,29.5,50,75,148955a_
2390,Lot of 5: Vinyl Madame Alexander Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Vinyl_Madame_Alexander_Dolls____________-LOT148952.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148952a_sm.jpeg,1,12,29.5,50,75,148952a_
2359,Antique German Bisque Head Doll on Kid Body.,http://auctions.morphyauctions.com/Antique_German_Bisque_Head_Doll_on_Kid_Body_______-LOT149812.aspx,https://auctions.morphyauctions.com/ItemImages/000149/149812a_sm.jpeg,1,12,29.5,50,100,149812a_
2388,Lot of 5: Vinyl Madame Alexander Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Vinyl_Madame_Alexander_Dolls____________-LOT148947.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148947a_sm.jpeg,1,12,29.5,50,75,148947a_
2327,Lot Of Reproductions.,http://auctions.morphyauctions.com/Lot_Of_Reproductions______________________________-LOT162897.aspx,https://auctions.morphyauctions.com/ItemImages/000162/162897a_sm.jpeg,,6,29.5,25,75,162897a_
2325,Antique German Heubach Koppelsdorf Doll.,http://auctions.morphyauctions.com/Antique_German_Heubach_Koppelsdorf_Doll___________-LOT166994.aspx,https://auctions.morphyauctions.com/ItemImages/000166/166994a_sm.jpeg,,12,29.5,50,75,166994a_
2324,Lovely Kestner 166 Child Doll.,http://auctions.morphyauctions.com/Lovely_Kestner_166_Child_Doll_____________________-LOT164484.aspx,https://auctions.morphyauctions.com/ItemImages/000164/164484a_sm.jpeg,,12,29.5,50,150,164484a_
2374,Lot of 3: Vintage Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Vintage_Dolls___________________________-LOT149014.aspx,https://auctions.morphyauctions.com/ItemImages/000149/149014a_sm.jpeg,1,6,29.5,25,50,149014a_
2389,Lot of 5: Vinyl Madame Alexander Boxed Dolls.,http://auctions.morphyauctions.com/Lot_of_5__Vinyl_Madame_Alexander_Boxed_Dolls______-LOT148948.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148948a_sm.jpeg,1,6,29.5,25,50,148948a_
2384,Lot of 6: Vintage Alexanderkin Dolls.,http://auctions.morphyauctions.com/Lot_of_6__Vintage_Alexanderkin_Dolls______________-LOT148873.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148873a_sm.jpeg,1,12,29.5,50,75,148873a_
2348,Large Antique German Bisque Head Doll.,http://auctions.morphyauctions.com/Large_Antique_German_Bisque_Head_Doll_____________-LOT149006.aspx,https://auctions.morphyauctions.com/ItemImages/000149/149006a_sm.jpeg,1,25,29.5,100,200,149006a_
2385,Lot of 7:Vintage Alexander H.P Little Women Dolls,http://auctions.morphyauctions.com/Lot_of_7_Vintage_Alexander_H_P_Little_Women_Dolls_-LOT148874.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148874a_sm.jpeg,1,12,29.5,50,100,148874a_
2387,Lot of 4: Vintage Boxed Alexander Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Vintage_Boxed_Alexander_Dolls___________-LOT148946.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148946a_sm.jpeg,1,6,29.5,25,50,148946a_
